986,edge_chromium,png,232.3,9.1,2143,89.7
992,edge_chromium,jpeg,191,9.2,247,113.3
998,edge_chromium,avif,204.5,9.4,194,120.5
1004,edge_chromium,webp,202.8,8.4,199,91.6
1010,edge_chromium,png,255.2,9.5,2323,190.8
1016,edge_chromium,jpeg,277.8,9.7,419,184.3
1022,edge_chromium,avif,198.7,9.8,186,102.3
1028,edge_chromium,webp,211.2,8.5,153,77.7
1034,edge_chromium,png,287.4,6.5,2262,192.2
1040,edge_chromium,jpeg,178.8,8.8,274,110.4
1046,edge_chromium,avif,258.1,8.1,180,187.7
1052,edge_chromium,webp,412.8,9.7,212,315.7
1058,edge_chromium,png,200.8,9,1687,134.7
1064,edge_chromium,jpeg,175.6,8.2,173,115.9
1070,edge_chromium,avif,168.6,7.7,184,108.5
1076,edge_chromium,webp,160.9,8.5,151,73.3
1082,edge_chromium,png,256.1,8.4,1799,198.8
1088,edge_chromium,jpeg,386.2,7.5,224,329.6
1094,edge_chromium,avif,214.7,9.1,175,157.2
1100,edge_chromium,webp,288.9,8.3,153,232.8
1106,edge_chromium,png,216.6,8.5,1657,141.4
1112,edge_chromium,jpeg,211.1,8.7,206,123.5
1118,edge_chromium,avif,216.5,8.8,223,113.8
1124,edge_chromium,webp,197.2,8.5,144,96.1
1130,edge_chromium,png,283.6,9.5,1946,194.5
1136,edge_chromium,jpeg,215,9.7,229,116.6
1142,edge_chromium,avif,458.3,8.5,172,393.7
1148,edge_chromium,webp,164.8,8.7,170,44.5
1154,edge_chromium,png,176.4,21.1,1828,64.4
1160,edge_chromium,jpeg,281.5,7.5,182,187.3
1166,edge_chromium,avif,194.1,8.2,188,112.5
1172,edge_chromium,webp,232.1,8.3,152,143.2
1178,edge_chromium,png,290.9,7.9,1599,215.5
1184,edge_chromium,jpeg,188.5,8.6,185,108.7
1190,edge_chromium,avif,190.7,8.4,173,99.1
1196,edge_chromium,webp,253.9,10.1,144,91.1
1202,edge_chromium,png,194.9,9.1,2017,86.6
1213,edge_chromium,avif,202.1,9.3,188,116.6
1219,edge_chromium,webp,288.7,8.4,154,210.4
1225,edge_chromium,png,200.8,9.4,2235,92.9
1231,edge_chromium,jpeg,213.6,8.9,189,84.6
1237,edge_chromium,avif,287.6,9.5,174,232
1243,edge_chromium,webp,182.2,8.6,196,101.4
1249,edge_chromium,png,268.7,8.9,2285,208.9
1255,edge_chromium,jpeg,215.4,10.7,307,95.8
1261,edge_chromium,avif,303.7,8.1,202,232.6
1267,edge_chromium,webp,189.3,13.4,231,92.7
1273,edge_chromium,png,188.2,8.6,1873,99.8
1279,edge_chromium,jpeg,201,8.3,227,99
1285,edge_chromium,avif,202.7,7.9,152,89.8
1291,edge_chromium,webp,223.5,8.7,136,84.2
1297,edge_chromium,png,251.3,8.1,1852,131.1
1303,edge_chromium,jpeg,219.6,8.3,193,98.2
1309,edge_chromium,avif,214.8,8.2,185,109.4
1315,edge_chromium,webp,198.1,9.1,198,95.9
1321,edge_chromium,png,207.9,9,2935,117.5
1327,edge_chromium,jpeg,160.6,9,224,79.9
1333,edge_chromium,avif,185.4,7.8,207,104.7
1339,edge_chromium,webp,205.2,8.2,194,120.9
1345,edge_chromium,png,187.3,8.3,1606,51.9
1350,edge_chromium,jpeg,225,7.2,215,107.1
1356,edge_chromium,avif,196.8,9.3,156,149.9
1362,edge_chromium,webp,206.1,9.1,168,118.6
1368,edge_chromium,png,209.9,8.7,2023,124.7
1374,edge_chromium,jpeg,217.3,10.5,199,135.2
1380,edge_chromium,avif,185.4,9.6,138,95.4
1386,edge_chromium,webp,261.2,9.1,154,197.3
1392,edge_chromium,png,191.1,7.3,3235,72.8
1398,edge_chromium,jpeg,202.9,8.1,324,105.4
1404,edge_chromium,avif,270.2,8.3,141,210.3
1410,edge_chromium,webp,216.2,8,295,96.1
1416,edge_chromium,png,196.8,8.4,1418,107.1
1422,edge_chromium,jpeg,230.5,6.9,154,177.8
1428,edge_chromium,avif,200.8,8.8,154,89.6
1434,edge_chromium,webp,207.6,11,193,103
1440,edge_chromium,png,289.7,9.4,2054,202.6
1446,edge_chromium,jpeg,211,7.9,170,136.7
1452,edge_chromium,avif,197.9,9,158,100.7
1458,edge_chromium,webp,197.4,9.8,169,102.2
1464,edge_chromium,png,186.6,8.2,1844,111.7
1470,edge_chromium,jpeg,206,7.2,276,105.2
1476,edge_chromium,avif,528.3,8.6,197,457
1482,edge_chromium,webp,213.8,9.9,208,121
1488,edge_chromium,png,218.3,8.7,1711,84.2
1494,edge_chromium,jpeg,219.1,8.5,211,104.6
1500,edge_chromium,avif,275,9.1,181,195.6
1506,edge_chromium,webp,203.2,8.1,155,127.5
1512,edge_chromium,png,175.3,6.7,1826,31.8
1518,edge_chromium,jpeg,309.2,7.8,174,232
1524,edge_chromium,avif,197.9,9.4,200,117.2
1530,edge_chromium,webp,263.2,9.8,142,189.9
1536,edge_chromium,png,183.3,9.4,2043,27.6
1542,edge_chromium,jpeg,303.5,7.8,174,214.4
1548,edge_chromium,avif,214.1,8.4,140,142.7
1554,edge_chromium,webp,280.5,7.1,147,207 
